MTV,#genre#
还珠格格第44集,https://yzzy.play-cdn8.com/20220710/3604_6f6ad50c/index.m3u8
还珠格格第45集,https://yzzy.play-cdn8.com/20220710/3603_4707992d/index.m3u8
还珠格格第46集,https://yzzy.play-cdn8.com/20220710/3602_bd1ccb00/index.m3u8
还珠格格第47集,https://yzzy.play-cdn8.com/20220710/3601_071cd762/index.m3u8
还珠格格第48集,https://yzzy.play-cdn8.com/20220710/3600_ea939ce8/index.m3u8
还珠格格第1集,https://vip.ffzy-online3.com/20230112/567_0c13cb42/index.m3u8
还珠格格第2集,https://vip.ffzy-online3.com/20230112/575_e1cff20f/index.m3u8
还珠格格第3集,https://vip.ffzy-online3.com/20230112/576_8e3c0e62/index.m3u8
还珠格格第4集,https://vip.ffzy-online3.com/20230112/577_49dadeb2/index.m3u8
还珠格格第5集,https://vip.ffzy-online3.com/20230112/585_d303b2b1/index.m3u8
还珠格格第6集,https://vip.ffzy-online3.com/20230112/586_9d03e215/index.m3u8
还珠格格第7集,https://vip.ffzy-online3.com/20230112/596_f100a63f/index.m3u8
还珠格格第8集,https://vip.ffzy-online3.com/20230112/595_fbf00e45/index.m3u8
还珠格格第9集,https://vip.ffzy-online3.com/20230112/603_cbb5dadc/index.m3u8
还珠格格第10集,https://vip.ffzy-online3.com/20230112/602_a7be260e/index.m3u8
还珠格格第11集,https://vip.ffzy-online3.com/20230112/606_ad5d8825/index.m3u8
还珠格格第12集,https://vip.ffzy-online3.com/20230112/605_34192b2f/index.m3u8
还珠格格第13集,https://vip.ffzy-online3.com/20230112/608_96941072/index.m3u8
还珠格格第14集,https://vip.ffzy-online3.com/20230112/607_401b1122/index.m3u8
还珠格格第15集,https://vip.ffzy-online3.com/20230112/609_e6c30580/index.m3u8
还珠格格第16集,https://vip.ffzy-online3.com/20230112/612_bdde6735/index.m3u8
还珠格格第17集,https://vip.ffzy-online3.com/20230112/610_4623e0ec/index.m3u8
还珠格格第18集,https://vip.ffzy-online3.com/20230112/611_c73d79d5/index.m3u8
还珠格格第19集,https://vip.ffzy-online3.com/20230112/614_6708d4d2/index.m3u8
还珠格格第20集,https://vip.ffzy-online3.com/20230112/613_7dacc5fc/index.m3u8
还珠格格第21集,https://vip.ffzy-online3.com/20230112/615_f12facb8/index.m3u8
还珠格格第22集,https://vip.ffzy-online3.com/20230112/616_9ec8ad21/index.m3u8
还珠格格第23集,https://vip.ffzy-online3.com/20230112/619_ea1fec82/index.m3u8
还珠格格第24集,https://vip.ffzy-online3.com/20230112/617_abe8923d/index.m3u8
还珠格格第25集,https://vip.ffzy-online3.com/20230112/620_d9e387e9/index.m3u8
还珠格格第26集,https://vip.ffzy-online3.com/20230112/618_6c107335/index.m3u8
还珠格格第27集,https://vip.ffzy-online3.com/20230112/621_71172271/index.m3u8
还珠格格第28集,https://vip.ffzy-online3.com/20230112/624_985c0d98/index.m3u8
还珠格格第29集,https://vip.ffzy-online3.com/20230112/622_e1f7ea62/index.m3u8
还珠格格第30集,https://vip.ffzy-online3.com/20230112/626_73627aba/index.m3u8
还珠格格第31集,https://vip.ffzy-online3.com/20230112/623_f762fbcb/index.m3u8
还珠格格第32集,https://vip.ffzy-online3.com/20230112/628_2aa7943a/index.m3u8
还珠格格第33集,https://vip.ffzy-online3.com/20230112/627_1c77cf83/index.m3u8
还珠格格第34集,https://vip.ffzy-online3.com/20230112/625_29e03f7c/index.m3u8
还珠格格第35集,https://vip.ffzy-online3.com/20230112/630_4a1791b7/index.m3u8
还珠格格第36集,https://vip.ffzy-online3.com/20230112/629_90fc06b4/index.m3u8
还珠格格第37集,https://vip.ffzy-online3.com/20230112/633_fd889ed9/index.m3u8
还珠格格第38集,https://vip.ffzy-online3.com/20230112/634_4f141a93/index.m3u8
还珠格格第39集,https://vip.ffzy-online3.com/20230112/631_f835838a/index.m3u8
还珠格格第40集,https://vip.ffzy-online3.com/20230112/636_49f223c2/index.m3u8
还珠格格第41集,https://vip.ffzy-online3.com/20230112/632_1f40abf3/index.m3u8
还珠格格第42集,https://vip.ffzy-online3.com/20230112/635_af7733ea/index.m3u8
还珠格格第43集,https://vip.ffzy-online3.com/20230112/639_4fd1edb8/index.m3u8
还珠格格第44集,https://vip.ffzy-online3.com/20230112/637_d05086a9/index.m3u8
还珠格格第45集,https://vip.ffzy-online3.com/20230112/640_5de457d0/index.m3u8
还珠格格第46集,https://vip.ffzy-online3.com/20230112/638_6e95bf85/index.m3u8
还珠格格第47集,https://vip.ffzy-online3.com/20230112/642_11637a33/index.m3u8
还珠格格第48集,https://vip.ffzy-online3.com/20230112/644_cf570ca3/index.m3u8
⬇️还珠格格第三部⬇️,#genre#
还珠格格第1集,https://vip.ffzy-play1.com/20230112/50923_3f4f53ad/index.m3u8
还珠格格第2集,https://vip.ffzy-play1.com/20230112/50925_30dd88d6/index.m3u8
还珠格格第3集,https://vip.ffzy-play1.com/20230112/50924_50ff48f7/index.m3u8
还珠格格第4集,https://vip.ffzy-play1.com/20230112/50928_9069af37/index.m3u8
还珠格格第5集,https://vip.ffzy-play1.com/20230112/50926_a7f6b00a/index.m3u8
还珠格格第6集,https://vip.ffzy-play1.com/20230112/50927_eb5b02c2/index.m3u8
还珠格格第7集,https://vip.ffzy-play1.com/20230112/50929_79f7e923/index.m3u8
还珠格格第8集,https://vip.ffzy-play1.com/20230112/50930_b68fc6a2/index.m3u8
还珠格格第9集,https://vip.ffzy-play1.com/20230112/50933_c435c952/index.m3u8
还珠格格第10集,https://vip.ffzy-play1.com/20230112/50931_b1a23a61/index.m3u8
还珠格格第11集,https://vip.ffzy-play1.com/20230112/50932_7118c249/index.m3u8
还珠格格第12集,https://vip.ffzy-play1.com/20230112/50934_900fa8dc/index.m3u8
还珠格格第13集,https://vip.ffzy-play1.com/20230112/50935_c81ffb4b/index.m3u8
还珠格格第14集,https://vip.ffzy-play1.com/20230112/50938_9dabbb51/index.m3u8
还珠格格第15集,https://vip.ffzy-play1.com/20230112/50936_96698b7c/index.m3u8
还珠格格第16集,https://vip.ffzy-play1.com/20230112/50937_971c3fb2/index.m3u8
还珠格格第17集,https://vip.ffzy-play1.com/20230112/50939_e2571087/index.m3u8
还珠格格第18集,https://vip.ffzy-play1.com/20230112/50940_0918bfce/index.m3u8
还珠格格第19集,https://vip.ffzy-play1.com/20230112/50941_a4f0215d/index.m3u8
还珠格格第20集,https://vip.ffzy-play1.com/20230112/50943_375a13bd/index.m3u8
还珠格格第21集,https://vip.ffzy-play1.com/20230112/50942_42b95ac2/index.m3u8
还珠格格第22集,https://vip.ffzy-play1.com/20230112/50944_5a7f5311/index.m3u8
还珠格格第23集,https://vip.ffzy-play1.com/20230112/50946_e83b61d6/index.m3u8
还珠格格第24集,https://vip.ffzy-play1.com/20230112/50945_62746345/index.m3u8
还珠格格第25集,https://vip.ffzy-play1.com/20230112/50947_33929247/index.m3u8
还珠格格第26集,https://vip.ffzy-play1.com/20230112/50949_7d4243d2/index.m3u8
还珠格格第27集,https://vip.ffzy-play1.com/20230112/50948_dedc0389/index.m3u8
还珠格格第28集,https://vip.ffzy-play1.com/20230112/50950_0b249e13/index.m3u8
还珠格格第29集,https://vip.ffzy-play1.com/20230112/50951_1d2342be/index.m3u8
还珠格格第30集,https://vip.ffzy-play1.com/20230112/50952_c886b76f/index.m3u8
还珠格格第31集,https://vip.ffzy-play1.com/20230112/50953_bbb24a5f/index.m3u8
还珠格格第32集,https://vip.ffzy-play1.com/20230112/50954_df3dcc82/index.m3u8
还珠格格第33集,https://vip.ffzy-play1.com/20230112/50956_44680a0d/index.m3u8
还珠格格第34集,https://vip.ffzy-play1.com/20230112/50957_a48edffa/index.m3u8
还珠格格第35集,https://vip.ffzy-play1.com/20230112/50955_84028957/index.m3u8
还珠格格第36集,https://vip.ffzy-play1.com/20230112/50959_db046e1d/index.m3u8
还珠格格第37集,https://vip.ffzy-play1.com/20230112/50958_6acb8f8d/index.m3u8
还珠格格第38集,https://vip.ffzy-play1.com/20230112/50960_52be38db/index.m3u8
还珠格格第39集,https://vip.ffzy-play1.com/20230112/50961_85769e39/index.m3u8
还珠格格第40集,https://vip.ffzy-play1.com/20230112/50962_afc1215d/index.m3u8
🇮🇳印度电影🇮🇳,#genre#
《小萝莉猴神大叔 原声》,https://vip.ffzy-play6.com/20221031/3092_491e6aae/index.m3u8
《小萝莉猴神大叔 原声》,https://lf1-cdn-tos.bytegoofy.com/obj/tos-cn-v-0000/48cf8cd3d78f41bd845e77bfeb84497a?filename=video.mp4
《功夫小蝇 国语》,https://v10.longshengtea.com/yyv10/202407/18/FxbUAD8mcB15/video/index.m3u8
《功夫小蝇》,https://v10.fentvoss.com/sdv10/202407/18/FxbUAD8mcB15/video/index.m3u8
《功夫小蝇》,https://vip.ffzy-play7.com/20230129/12677_653c2434/index.m3u8
《功夫小蝇》,https://play.xluuss.com/play/xboLxNNd/index.m3u8
《功夫小蝇》,https://play.subokk.com/play/xboLxNNd/index.m3u8
《功夫小蝇》,https://vip.ffzy-play7.com/20230129/12677_653c2434/index.m3u8
《24：逆转时空》,https://v1.longshengtea.com/yyv1/202308/19/1Zn6vrktxa2/video/index.m3u8
《24：逆转时空》,https://vip.ffzy-play7.com/20221224/9604_cc5d3b23/index.m3u8
《神秘巨星 国语》,https://cdn.wlcdn99.com:777/20220430/anA95n9L/index.m3u8
《神秘巨星 国语》,https://play.subokk.com/play/BeXrZWby/index.m3u8
《神秘巨星 国语》,https://play.xluuss.com/play/BeXrZWby/index.m3u8
《神秘巨星 原声》,https://vv.jisuzyv.com/play/xbonO9Ba/index.m3u8
《神秘巨星 原声》,https://play.xluuss.com/play/rb2BE1bW/index.m3u8
《神秘巨星 原声》,https://play.subokk.com/play/rb2BE1bW/index.m3u8
《为爱毁灭》,https://vip.lz-cdn7.com/20230302/14659_e02ef491/index.m3u8
《为爱毁灭》,https://vip1.lz-cdn7.com/20230302/14659_e02ef491/index.m3u8
《为爱毁灭》,https://vip.ffzy-play7.com/20230504/23947_a466dbef/index.m3u8
《摔跤吧爸爸 国语》,https://vip.ffzy-play7.com/20221106/1888_d91cc99a/index.m3u8
《摔跤吧爸爸 原声》,https://vip.ffzy-play7.com/20221106/1889_a1624625/index.m3u8
《摔跤吧爸爸 原声》,https://vv.jisuzyv.com/play/xe7JG3rd/index.m3u8
《我的个神啊国语》,https://vip1.lz-cdn.com/20220907/32074_8b0a0a2b/index.m3u8
《我的个神啊国语》,https://vip1.lz-cdn.com/20220907/32074_8b0a0a2b/index.m3u8?sign=acd1469c9b3f8b24e249c14b0f72ab33
《我的个神啊国语》,https://v1.longshengtea.com/yyv1/202308/19/Tr2jchbm8w2/video/index.m3u8
《我的个神啊国语》,https://vip.lz-cdn.com/20220907/32074_8b0a0a2b/index.m3u8
《我的个神啊 印地语》,https://cdn3.vipzyk-video.com/20220507/17686_d8770ae6/index.m3u8
《我的个神啊 印地语》,https://vip1.lz-cdn.com/20220907/32075_26f45aa7/index.m3u8
《幻影车神》,https://vip.ffzy-play7.com/20221223/9327_480787d9/index.m3u8
《幻影车神》,https://vv.jisuzyv.com/play/9avRYEma/index.m3u8
《幻影车神2》,https://vip.ffzy-online1.com/20230624/41635_659ed30b/index.m3u8
《幻影车神2》,https://vv.jisuzyv.com/play/kazl0XYd/index.m3u8
《幻影车神 魔盗激情》,https://vip.ffzy-play7.com/20221223/9328_9369d4a6/index.m3u8
《幻影车神 魔盗激情》,https://cdn.wlcdn99.com:777/20220707/bYp39NLO/index.m3u8
《幻影车神 魔盗激情》,https://cdn.wlcdn99.com:777/20220507/br2NA40h/index.m3u8
《三傻大闹宝莱坞》,https://vip.ffzy-play6.com/20221022/937_b4f2fc44/index.m3u8
《三傻大闹宝莱坞》,https://cdn.wlcdn99.com:777/20220430/OAS92dUq/index.m3u8
《三傻大闹宝莱坞》,https://vip.lzcdn2.com/20220319/57_a99af5e4/index.m3u8
《未知死亡》,https://vip.ffzy-play7.com/20221231/10572_3eada197/index.m3u8
《未知死亡》,https://play.subokk.com/play/nel85MeK/index.m3u8
《地球上的星星》,https://cdn7.ryplay7.com/20240918/937_acbb0b21/index.m3u8
《地球上的星星》,https://vip.lzcdn2.com/20220323/318_c74f5e64/index.m3u8
《地球上的星星》,https://vip.ffzy-online2.com/20230102/5385_a2699dff/index.m3u8
《地球上的星星》,https://play.subokk.com/play/9aAn1EBb/index.m3u8
《误入雷池》,https://vip.ffzy-online2.com/20230313/23285_abfd8096/2000k/hls/mixed.m3u8
《误入雷池》,https://cdn.wlcdn99.com:777/20220504/L2494Mmd/index.m3u8
《误入雷池》,https://vip.ffzy-online2.com/20230313/23285_abfd8096/index.m3u8
《误杀瞒天记 HD国语》,https://vip.ffzy-play6.com/20221031/3086_3154f050/index.m3u8
《误杀瞒天记》,https://vip.ffzy-play6.com/20221031/3088_9e027432/index.m3u8
《误杀瞒天记2》,https://vip.ffzy-play7.com/20230416/22423_dd39857f/index.m3u8
《嗝嗝老 普通话》,https://hd.ijycnd.com/play/6dBAZYb7/index.m3u8
《嗝嗝老 普通话》,https://hn.bfvvs.com/play/PdyBNneQ/index.m3u8
《嗝嗝老师》,https://vv.jisuzyv.com/play/xe7y9Kjb/index.m3u8
《嗝嗝老师》,https://vip.ffzy-play7.com/20230112/11083_567eb738/index.m3u8
《嗝嗝老师》,https://cdn.wlcdn99.com:777/20220501/bde07e2y/index.m3u8
《一夫四妻奇遇记》,https://vip.ffzy-play7.com/20230103/10965_e802674c/2000k/hls/mixed.m3u8
《一夫四妻奇遇记》,https://v1.longshengtea.com/yyv1/202308/19/TuAM9hW2Yx2/video/index.m3u8
🎱北京移动IPTV,#genre# 
CCTV1,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPpqgHe3PQ5GNQoO-yUgA8C%2CEND
CCTV2,http://[2409:8087:8:21::16]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226893/1.m3u8?IASHttpSessionId=RR1686420250220125855019281&ispcode=67
CCTV3,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E_6GNVcVOz9Xub8CclyMRUg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOIR_8g_qYRqpV5wTQqRILi%2CEND
CCTV4,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226470/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0wP1dRMt9qCzHdvA65wh1w%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMcuN2HH7RLPyPHWOUWhSMk%2CEND
CCTV4,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBFJ5gRpm8ntK8JEFPZOhLQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV5,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErKwB8Qqtvssoy-K7GEgesQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOIR_8g_qYRqpV5wTQqRILi%2CEND
CCTV5+,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226458/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Em70vyfVI_MkrcLYjHWnqOA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNlS0O1LA8iGydXPYujpRue%2CEND
CCTV5+,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EevWZ0zmguDsOY_Mf3SM5TA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV6,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226453/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ex56LEwufYqPdJkUNYhbNCw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOH2PzEhAK60LI_FWtVxfVS%2CEND
CCTV7,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226234/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EutDC7HLJc_gC0YdIDr7oig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPOHuulzlCcw92vP3vgYa4n%2CEND
CCTV8,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226451/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EO_1NY-UghfdG_S28Bf_FPw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO1anuaDcpMt0_BMig72trX%2CEND
CCTV10,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226449/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EzhRgoBfyoaW0eC2lnTJYAQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOxqyo6ss4VuHKCaIhF4e3B%2CEND
CCTV-11戏曲,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0RcQQbNseiHvFO8XWf466A%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV11,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226448/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eqfhzy1ZrFZrYrATDOB991A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOu522yjh6D1Z_dApuOt9eE%2CEND
CCTV12,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMIlZ5z7o_ym15iMooogSvj%2CEND
CCTV-13新闻,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EqHPe9pEEWJ00hz1ArnRZVA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV13,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226446/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EU-IJJyzlYeEElWsacI4JKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMT7DWkynQtRPzNDJCOY_C_%2CEND
CCTV14,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey_UgKg-_uoDiTW1MNHptPg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNLabf3bHEXv4444iiOs_Px%2CEND
CCTV15,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWyklhmFh7oMx-lG1tNUcSQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV15,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EFQ8BWVFffGkwLTLNv7CwFQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM7I2coCeiP5K0pSIMZqcUB%2CEND
CCTV16,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EX9goLRw26BM_r54des2PAw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPt5W7-RovMDpE-7B-0PhHw%2CEND
CCTV17,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226442/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EtihRNVe_x2y1Lgi_XWYeNw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOl8OnsD1vPD0mhNmo98J3J%2CEND
CGTN,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226443/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ebu8iDniP_aAtg-APxKXKAA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOeLGc8fhipDF_paLm6VUd-%2CEND
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ElMQ3ov45VmhzipweN5VstQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPg_yZ8DZHTaSU92MIl_o3b%2CEND
深圳卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EFvxuZ6Kfg6J67sArVd0LuA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO9YxM-C8gPFvQRk47-h2ok%2CEND
湖北卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExfU_RR0RQok0w_xd7h22CQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPVnDV2fEBphgm3TP7hAHBx%2CEND
东方卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EuOKqNaOUqqiJjXIfPoRPMQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNeqgYr1eA9ESriCOsl_DTz%2CEND
浙江卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226247/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eo6BokfP3WkB3SIXSrgvRBA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNP3w4GkbU9L7iRQ8H2vgzhF%2CEND
吉林卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226533/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EicY_6znuOTlmMeE15TFEig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNNUZpDp9cPVsM_M_ftJRVM%2CEND
江苏卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EJT6eqtJpcKnNhyUS90EOgw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN1SxXwCt0S69Lq27ZMJpfR%2CEND
山东卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226244/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EycMz-PML_dQW8iLcNBkw7g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMYCYLC04QAM6EBli1wTuET%2CEND
黑龙江卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEHwpSHKc5p-bHJfhpIWFig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5Y8rTELLykZJHp-bmY2YW%2CEND
东南卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226496/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkZUfG47p98m2PZiCsgkhyQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5EcQIH6BiwZavlhPLb4oJ%2CEND
江西卫视,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPpe3gkzCutYMoqOQQZNzA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMVuW7agCgULnvgy9rhLyCH%2CEND
云南卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226543/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EzQy9f4DIExLCs810r0Q6Kw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_hnHaWpTsMQwR98VJGduo%2CEND
辽宁卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226488/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0dsu8dOBmGQQO7fSrvySew%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN4l9PIxeExdzsncIMJiPZb%2CEND
